right_stroke_amp,left_stroke_amp,right_stroke_vel,left_stroke_vel
1.04587761027559,-1.04587761027559,-9.90733733847376,9.90733733847376
1.04315353476450,-1.04315353476450,-17.3301916356904,17.3301916356904
1.03894717540461,-1.03894717540461,-24.7284203500171,24.7284203500171
1.03326450928223,-1.03326450928223,-32.0915108628934,32.0915108628934
1.02611361126279,-1.02611361126279,-39.4090004858987,39.4090004858987
1.01750464251679,-1.01750464251679,-46.6704913278619,46.6704913278619
1.00744983608109,-1.00744983608109,-53.8656650698962,53.8656650698962
0.995963479476208,-0.995963479476208,-60.9842976273643,60.9842976273643
0.983061894404285,-0.983061894404285,-68.0162736779393,68.0162736779393
0.968763413556498,-0.968763413556498,-74.9516010351188,74.9516010351188
0.953088354562969,-0.953088354562969,-81.7804248467663,81.7804248467663
0.936058991122128,-0.936058991122128,-88.4930415985051,88.4930415985051
0.917699521350579,-0.917699521350579,-95.0799129020667,95.0799129020667
0.898036033398437,-0.898036033398437,-101.531679049000,101.531679049000
0.877096468378990,-0.877096468378990,-107.839172310482,107.839172310482
0.854910580665373,-0.854910580665373,-113.993429964333,113.993429964333
0.831509895610660,-0.831509895610660,-119.985707030725,119.985707030725
0.806927664751456,-0.806927664751456,-125.807488698481,125.807488698481
0.781198818558652,-0.781198818558652,-131.450502424317,131.450502424317
0.754359916802466,-0.754359916802466,-136.906729687832,136.906729687832
0.726449096602309,-0.726449096602309,-142.168417385530,142.168417385530
0.697506018235303,-0.697506018235303,-147.228088847703,147.228088847703
0.667571808780440,-0.667571808780440,-152.078554462511,152.078554462511
0.636689003678465,-0.636689003678465,-156.712921892156,156.712921892156
0.604901486290540,-0.604901486290540,-161.124605866645,161.124605866645
0.572254425541553,-0.572254425541553,-165.307337541219,165.307337541219
0.538794211736684,-0.538794211736684,-169.255173404157,169.255173404157
0.504568390642449,-0.504568390642449,-172.962503722283,172.962503722283
0.469625595925861,-0.469625595925861,-176.424060512198,176.424060512198
0.434015480047730,-0.434015480047730,-179.634925025889,179.634925025889
0.397788643708292,-0.397788643708292,-182.590534740089,182.590534740089
0.360996563945434,-0.360996563945434,-185.286689839458,185.286689839458
0.323691520987658,-0.323691520987658,-187.719559184364,187.719559184364
0.285926523965756,-0.285926523965756,-189.885685754795,189.885685754795
0.247755235588734,-0.247755235588734,-191.781991562653,191.781991562653
0.209231895891031,-0.209231895891031,-193.405782025465,193.405782025465
0.170411245159369,-0.170411245159369,-194.754749795284,194.754749795284
0.131348446148775,-0.131348446148775,-195.826978037347,195.826978037347
0.0920990056982888,-0.0920990056982888,-196.620943153824,196.620943153824
0.0527186958577289,-0.0527186958577289,-197.135516948795,197.135516948795
0.0132634746376215,-0.0132634746376215,-197.369968231378,197.369968231378
-0.0262105935051284,0.0262105935051284,-197.323963854720,197.323963854720
-0.0656474173328172,0.0656474173328172,-196.997569189387,196.997569189387
-0.104990958530573,0.104990958530573,-196.391248030478,196.391248030478
-0.144185311334791,0.144185311334791,-195.505861938586,195.505861938586
-0.183174781973219,0.183174781973219,-194.342669015553,194.342669015553
-0.221903967803803,0.221903967803803,-192.903322116754,192.903322116754
-0.260317836039854,0.260317836039854,-191.189866502452,191.189866502452
-0.298361801949668,0.298361801949668,-189.204736931556,189.204736931556
-0.335981806419460,0.335981806419460,-186.950754201920,186.950754201920
-0.373124392769437,0.373124392769437,-184.431121142091,184.431121142091
-0.409736782713815,0.409736782713815,-181.649418060211,181.649418060211
-0.445766951356874,0.445766951356874,-178.609597656528,178.609597656528
-0.481163701118467,0.481163701118467,-175.315979406756,175.315979406756
-0.515876734483956,0.515876734483956,-171.773243424254,171.773243424254
-0.549856725475164,0.549856725475164,-167.986423809764,167.986423809764
-0.583055389740840,0.583055389740840,-163.960901498131,163.960901498131
-0.615425553166983,0.615425553166983,-159.702396612194,159.702396612194
-0.646921218909578,0.646921218909578,-155.216960334701,155.216960334701
-0.677497632754464,0.677497632754464,-150.510966309797,150.510966309797
-0.707111346711471,0.707111346711471,-145.591101586309,145.591101586309
-0.735720280752471,0.735720280752471,-140.464357115691,140.464357115691
-0.763283782605585,0.763283782605585,-135.138017818137,135.138017818137
-0.789762685520621,0.789762685520621,-129.619652230973,129.619652230973
-0.815119363923624,0.815119363923624,-123.917101754036,123.917101754036
-0.839317786881477,0.839317786881477,-118.038469507334,118.038469507334
-0.862323569300577,0.862323569300577,-111.992108816797,111.992108816797
-0.884104020786821,0.884104020786821,-105.786611344508,105.786611344508
-0.904628192097506,0.904628192097506,-99.4307948802559,99.4307948802559
-0.923866919119089,0.923866919119089,-92.9336908117740,92.9336908117740
-0.941792864308365,0.941792864308365,-86.3045312914605,86.3045312914605
-0.958380555538140,0.958380555538140,-79.5527361178210,79.5527361178210
-0.973606422292221,0.973606422292221,-72.6878993502711,72.6878993502711
-0.987448829158284,0.987448829158284,-65.7197756763202,65.7197756763202
-0.999888106571025,0.999888106571025,-58.6582665505073,58.6582665505073
-1.01090657876192,1.01090657876192,-51.5134061247883,51.5134061247883
-1.02048858887585,1.02048858887585,-44.2953469903607,44.2953469903607
-1.02862052121896,1.02862052121896,-37.0143457511940,37.0143457511940
-1.03529082060606,1.03529082060606,-29.6807484497577,29.6807484497577
-1.04049000878015,1.04049000878015,-22.3049758656638,22.3049758656638
-1.04421069788067,1.04421069788067,-14.8975087081072,14.8975087081072
-1.04644760094138,1.04644760094138,-7.46887272314887,7.46887272314887
-1.04719753940300,1.04719753940300,-0.0296237370043696,0.0296237370043696
-1.04645944762976,1.04645944762976,7.40966734341143,-7.40966734341143
-1.04423437442371,1.04423437442371,14.8384295513698,-14.8384295513698
-1.04052548153434,1.04052548153434,22.2461068812967,-22.2461068812967
-1.03533803916588,1.03533803916588,29.6221732884829,-29.6221732884829
-1.02867941848852,1.02867941848852,36.9561476462219,-36.9561476462219
-1.02055908116423,1.02055908116423,44.2376086391184,-44.2376086391184
-1.01098856590210,1.01098856590210,51.4562095714084,-51.4562095714084
-0.999981472062218,0.999981472062218,58.6016930692475,-58.6016930692475
-0.987553440331459,0.987553440331459,65.6639056560741,-65.6639056560741
-0.973722130498641,0.973722130498641,72.6328121803398,-72.6328121803398
-0.958507196360580,0.958507196360580,79.4985100751025,-79.4985100751025
-0.941930257794745,0.941930257794745,86.2512434292220,-86.2512434292220
-0.924014870038177,0.924014870038177,92.8814168501613,-92.8814168501613
-0.904786490216334,0.904786490216334,99.3796090986984,-99.3796090986984
-0.884272441169424,0.884272441169424,105.736586476169,-105.736586476169
-0.862501872627612,0.862501872627612,111.943315945225,-111.943315945225
-0.839505719790295,0.839505719790295,117.990977965452,-117.990977965452
-0.815316659368281,0.815316659368281,123.870979025625,-123.870979025625
-0.789969063151347,0.789969063151347,129.574963854778,-129.574963854778
-0.763498949167147,0.763498949167147,135.094827294741,-135.094827294741
-0.735943930500882,0.735943930500882,140.422725817280,-140.422725817280
-0.707343161848439,0.707343161848439,145.551088669466,-145.551088669466
-0.677737283878971,0.677737283878971,150.472628631443,-150.472628631443
-0.647168365485951,0.647168365485951,155.180352371303,-155.180352371303
-0.615679844008779,0.615679844008779,159.667570382356,-159.667570382356
-0.583316463509870,0.583316463509870,163.927906488677,-163.927906488677
-0.550124211194944,0.550124211194944,167.955306905420,-167.955306905420
-0.516150252066850,0.516150252066850,171.744048841024,-171.744048841024
-0.481442861905778,0.481442861905778,175.288748629095,-175.288748629095
-0.446051358671113,0.446051358671113,178.584369378396,-178.584369378396
-0.410026032422368,0.410026032422368,181.626228130084,-181.626228130084
-0.373418073858819,0.373418073858819,184.410002512029,-184.410002512029
-0.336279501579354,0.336279501579354,186.931736880737,-186.931736880737
-0.298663088165907,0.298663088165907,189.187847942184,-189.187847942184
-0.260622285195512,0.260622285195512,191.175129843538,-191.175129843538
-0.222211147287525,0.222211147287525,192.890758728562,-192.890758728562
-0.183484255293956,0.183484255293956,194.332296750205,-194.332296750205
-0.144496638742031,0.144496638742031,195.497695534700,-195.497695534700
-0.105303697639215,0.105303697639215,196.385299092220,-196.385299092220
-0.0659611237517845,0.0659611237517845,196.993846169985,-196.993846169985
-0.0265248214688306,0.0265248214688306,197.322472044451,-197.322472044451
0.0131587071017506,-0.0131587071017506,197.370217380088,-197.370217380088
0.0526140525752570,-0.0526140525752570,197.136510186925,-197.136510186925
0.0919946353635739,-0.0919946353635739,196.622679070017,-196.622679070017
0.131244497068329,-0.131244497068329,195.829454164930,-195.829454164930
0.170307865041111,-0.170307865041111,194.757962615768,-194.757962615768
0.209129231634409,-0.209129231634409,193.409726973547,-193.409726973547
0.247653433075983,-0.247653433075983,191.786663032704,-191.786663032704
0.285825727854600,-0.285825727854600,189.891077108823,-189.891077108823
0.323591874505766,-0.323591874505766,187.725662761450,-187.725662761450
0.360898208686889,-0.360898208686889,185.293496966636,-185.293496966636
0.397691719432395,-0.397691719432395,182.598035744677,-182.598035744677
0.433920124480408,-0.433920124480408,179.643109249229,-179.643109249229
0.469531944563964,-0.469531944563964,176.432916324802,-176.432916324802
0.504476576561210,-0.504476576561210,172.972018540358,-172.972018540358
0.538704365400627,-0.538704365400627,169.265333707489,-169.265333707489
0.572166674619105,-0.572166674619105,165.318128892381,-165.318128892381
0.604815955472624,-0.604815955472624,161.136012931513,-161.136012931513
0.636605814501312,-0.636605814501312,156.724928461702,-156.724928461702
0.667491079452894,-0.667491079452894,152.091143475829,-152.091143475829
0.697427863470851,-0.697427863470851,147.241242416256,-147.241242416256
0.726373627456076,-0.726373627456076,142.182116818568,-142.182116818568
0.754287240513408,-0.754287240513408,136.920955518952,-136.920955518952
0.781129038397177,-0.781129038397177,131.465234439124,-131.465234439124
0.806860879872677,-0.806860879872677,125.822705963307,-125.822705963307
0.831446200913500,-0.831446200913500,120.001387922384,-120.001387922384
0.854850066657721,-0.854850066657721,114.009552200838,-114.009552200838
0.877039221049086,-0.877039221049086,107.855712982712,-107.855712982712
0.897982134092689,-0.897982134092689,101.548614653253,-101.548614653253
0.917649046657974,-0.917649046657974,95.0972193734544,-95.0972193734544
0.936012012765399,-0.936012012765399,88.5106943451511,-88.5106943451511
0.953044939296682,-0.953044939296682,81.7983987847491,-81.7983987847491
0.968723623072194,-0.968723623072194,74.9698706241152,-74.9698706241152
0.983025785242819,-0.983025785242819,68.0348129575170,-68.0348129575170
0.995931102947408,-0.995931102947408,61.0030802538701,-61.0030802538701
1.00742123819085,-1.00742123819085,53.8846643538895,-53.8846643538895
1.01747986390169,-1.01747986390169,46.6896802720393,-46.6896802720393
1.02609268713235,-1.02609268713235,39.4283518234567,-39.4283518234567
1.03324746936888,-1.03324746936888,32.1109970962728,-32.1109970962728
1.03893404392148,-1.03893404392148,24.7480137899771,-24.7480137899771
1.04314433037094,-1.04314433037094,17.3498644406532,-17.3498644406532
1.04587234605073,-1.04587234605073,9.92706155408670,-9.92706155408670
1.04711421454805,-1.04711421454805,2.49015266786700,-2.49015266786700
1.04686817121217,-1.04686817121217,-4.95029463629051,4.95029463629051
1.04513456566187,-1.04513456566187,-12.3837077487041,12.3837077487041
1.04191586128867,-1.04191586128867,-19.7995240550285,19.7995240550285
1.03721663175644,-1.03721663175644,-27.1872059453581,27.1872059453581
1.03104355450239,-1.03104355450239,-34.5362557877955,34.5362557877955
1.02340540124865,-1.02340540124865,-41.8362308452157,41.8362308452157
1.01431302553797,-1.01431302553797,-49.0767581140250,49.0767581140250
1.00377934731122,-1.00377934731122,-56.2475490638316,56.2475490638316
0.991819334548627,-0.991819334548627,-63.3384142570814,63.3384142570814
0.978449982000794,-0.978449982000794,-70.3392778278880,70.3392778278880
0.963690287039751,-0.963690287039751,-77.2401917994797,77.2401917994797
0.947561222664379,-0.947561222664379,-84.0313502199201,84.0313502199201
0.930085707698516,-0.930085707698516,-90.7031030960171,90.7031030960171
0.911288574224123,-0.911288574224123,-97.2459701056185,97.2459701056185
0.891196532295777,-0.891196532295777,-103.650654068812,103.650654068812
0.869838131986630,-0.869838131986630,-109.908054158885,109.908054158885
0.847243722819773,-0.847243722819773,-116.009278834275,116.009278834275
0.823445410642642,-0.823445410642642,-121.945658473128,121.945658473128
0.798477012005746,-0.798477012005746,-127.708757692523,127.708757692523
0.772374006110560,-0.772374006110560,-133.290387334848,133.290387334848
0.745173484394837,-0.745173484394837,-138.682616104295,138.682616104295
0.716914097826999,-0.716914097826999,-143.877781836948,143.877781836948
0.687636001984488,-0.687636001984488,-148.868502388441,148.868502388441
0.657380799994120,-0.657380799994120,-153.647686123716,153.647686123716
0.626191483415532,-0.626191483415532,-158.208541993982,158.208541993982
0.594112371151705,-0.594112371151705,-162.544589186545,162.544589186545
0.561189046473391,-0.561189046473391,-166.649666333812,166.649666333812
0.527468292246907,-0.527468292246907,-170.517940268368,170.517940268368
0.492998024457366,-0.492998024457366,-174.143914311691,174.143914311691
0.457827224121761,-0.457827224121761,-177.522436084738,177.522436084738
0.422005867688710,-0.422005867688710,-180.648704829279,180.648704829279
0.385584856023701,-0.385584856023701,-183.518278229608,183.518278229608
0.348615942080785,-0.348615942080785,-186.127078724903,186.127078724903
0.311151657363490,-0.311151657363490,-188.471399303293,188.471399303293
0.273245237279431,-0.273245237279431,-190.547908769386,190.547908769386
0.234950545494710,-0.234950545494710,-192.353656477778,192.353656477778
0.196321997395576,-0.196321997395576,-193.886076525803,193.886076525803
0.157414482766113,-0.157414482766113,-195.142991399597,195.142991399597
0.118283287791830,-0.118283287791830,-196.122615068255,196.122615068255
0.0789840164999711,-0.0789840164999711,-196.823555521722,196.823555521722
0.0395725117481936,-0.0395725117481936,-197.244816748786,197.244816748786
0.000104775873870152,-0.000104775873870152,-197.385800152371,197.385800152371
-0.0393631088832182,0.0393631088832182,-197.246305400123,197.246305400123
-0.0787750600717359,0.0787750600717359,-196.826530709075,196.826530709075
-0.118075074719940,0.118075074719940,-196.127072563990,196.127072563990
-0.157207308913890,0.157207308913890,-195.148924869772,195.148924869772
-0.196116157149646,0.196116157149646,-193.893477539172,193.893477539172
-0.234746331346696,0.234746331346696,-192.362514517765,192.362514517765
-0.273042939410326,0.273042939410326,-190.558211249035,190.558211249035
-0.310951563231325,0.310951563231325,-188.483131583149,188.483131583149
-0.348418336012160,0.348418336012160,-186.140224133818,186.140224133818
-0.385390018809766,0.385390018809766,-183.532818088429,183.532818088429
-0.421814076186176,0.421814076186176,-180.664618477387,180.664618477387
-0.457638750859485,0.457638750859485,-177.539700909410,177.539700909410
-0.492813137249108,0.492813137249108,-174.162505780232,174.162505780232
-0.527287253810776,0.527287253810776,-170.537831962968,170.537831962968
-0.561012114058525,0.561012114058525,-166.670829989086,166.670829989086
-0.593939796172735,0.593939796172735,-162.566994729697,162.566994729697
-0.626023511095329,0.626023511095329,-158.232157587539,158.232157587539
-0.657217669015340,0.657217669015340,-153.672478210768,153.672478210768
-0.687477944150416,0.687477944150416,-148.894435740319,148.894435740319
-0.716761337732163,0.716761337732163,-143.904819603289,143.904819603289
-0.745026239105867,0.745026239105867,-138.710719865402,138.710719865402
-0.772232484857744,0.772232484857744,-133.319517156283,133.319517156283
-0.798341415885724,0.798341415885724,-127.738872181853,127.738872181853
-0.823315932332649,0.823315932332649,-121.976714838742,121.976714838742
-0.847120546303858,0.847120546303858,-116.041232946190,116.041232946190
-0.869721432294217,0.869721432294217,-109.940860611453,109.940860611453
-0.891086475252955,0.891086475252955,-103.684266245237,103.684266245237
-0.911185316218015,0.911185316218015,-97.2803402442004,97.2803402442004
-0.929989395455057,0.929989395455057,-90.7381823580191,90.7381823580191
-0.947471993039823,0.947471993039823,-84.0670887589664,84.0670887589664
-0.963608266826204,0.963608266826204,-77.2765388323847,77.2765388323847
-0.978375287746047,0.978375287746047,-70.3761817068178,70.3761817068178
-0.991752072390548,0.991752072390548,-63.3758225429439,63.3758225429439
-1.00371961282693,1.00371961282693,-56.2854086007901,56.2854086007901
-1.01426090360803,1.01426090360803,-49.1150151050318,49.1150151050318
-1.02336096593647,1.02336096593647,-41.8748309284540,41.8748309284540
-1.03100686894896,1.03100686894896,-34.5751441139270,34.5751441139270
-1.03718774809061,1.03718774809061,-27.2263272554613,27.2263272554613
-1.04189482055310,1.04189482055310,-19.8388227591204,19.8388227591204
-1.04512139775469,1.04512139775469,-12.4231280047304,12.4231280047304
-1.04686289484452,1.04686289484452,-4.98978042947713,4.98978042947713
-1.04711683721745,1.04711683721745,2.45065744542119,-2.45065744542119
-1.04588286403045,1.04588286403045,9.88761302368114,-9.88761302368114
-1.04316272871533,1.04316272871533,17.3105186572398,-17.3105186572398
-1.03896029648713,1.03896029648713,24.7088266625076,-24.7088266625076
-1.03328153885185,1.03328153885185,32.0720243082549,-32.0720243082549
-1.02613452512110,1.02613452512110,39.3896487538284,-39.3896487538284
-1.01752941094595,1.01752941094595,46.6513019164792,-46.6513019164792
-1.00747842388603,1.00747842388603,53.8466652466688,-53.8466652466688
-0.995995846034696,0.995995846034696,60.9655143903616,-60.9655143903616
-0.983097993724593,0.983097993724593,67.9977337174695,-67.9977337174695
-0.968803194342782,0.968803194342782,74.9333306958029,-74.9333306958029
-0.953131760288154,0.953131760288154,81.7624500901027,-81.7624500901027
-0.936105960108231,0.936105960108231,88.4753879659800,-88.4753879659800
-0.917749986856350,0.917749986856350,95.0626054788603,-95.0626054788603
-0.898089923714196,0.898089923714196,101.514742428341,-101.514742428341
-0.877153706928526,0.877153706928526,107.822630558703,-107.822630558703
-0.854971086114753,0.854971086114753,113.977306586672,-113.977306586672
-0.831573581983805,0.831573581983805,119.970024937923,-119.970024937923
-0.806994441552308,0.806994441552308,125.792270174230,-125.792270174230
-0.781268590899766,0.781268590899766,131.435769093597,-131.435769093597
-0.754432585539838,0.754432585539838,136.892502486177,-136.892502486177
-0.726524558476263,0.726524558476263,142.154716529283,-142.154716529283
-0.697584166017218,0.697584166017218,147.214933805291,-147.214933805291
-0.667652531425110,0.667652531425110,152.065963926778,-152.065963926778
-0.636772186481901,0.636772186481901,156.700913753802,-156.700913753802
-0.604987011052957,0.604987011052957,161.113197188802,-161.113197188802
-0.572342170735320,0.572342170735320,165.296544535212,-165.296544535212
-0.538884052679024,0.538884052679024,169.245011406459,-169.245011406459
-0.504660199672595,0.504660199672595,172.952987172729,-172.952987172729
-0.469719242586469,0.469719242586469,176.415202933463,-176.415202933463
-0.434110831270244,0.434110831270244,179.626739004274,-179.626739004274
-0.397885564002038,0.397885564002038,182.583031907638,-182.583031907638
-0.361094915590144,0.361094915590144,185.279880857426,-185.279880857426
-0.323791164229165,0.323791164229165,187.713453728071,-187.713453728071
-0.286027317214581,0.286027317214581,189.880292499874,-189.880292499874
-0.247857035621278,0.247857035621278,191.777318172726,-191.777318172726
-0.209334558053089,0.209334558053089,193.401835141252,-193.401835141252
-0.170514623571688,0.170514623571688,194.751535025165,-194.751535025165
-0.131452393914329,0.131452393914329,195.824499949395,-195.824499949395
-0.0922033751110260,0.0922033751110260,196.619205269313,-196.619205269313
-0.0528233386124480,0.0528233386124480,197.134521737197,-197.134521737197
-0.0133682420407146,0.0133682420407146,197.369717106853,-197.369717106853
0.0263153364234810,-0.0263153364234810,197.323468559979,-197.323468559979
0.0657519867977145,-0.0657519867977145,196.996330154991,-196.996330154991
0.105095205952546,-0.105095205952546,196.389267017050,-196.389267017050
0.144289088581989,-0.144289088581989,195.503141761075,-195.503141761075
0.183277941581885,-0.183277941581885,194.339213539234,-194.339213539234
0.222006363187829,-0.222006363187829,192.899136251735,-192.899136251735
0.260419321699065,-0.260419321699065,191.184956196697,-191.184956196697
0.298462233676571,-0.298462233676571,189.199109162433,-189.199109162433
0.336081041504170,-0.336081041504170,186.944416966286,-186.944416966286
0.373222290202448,-0.373222290202448,184.424083444931,-184.424083444931
0.409833203386380,-0.409833203386380,181.641689901841,-181.641689901841
0.445861758258668,-0.445861758258668,178.601190018383,-178.601190018383
0.481256759532275,-0.481256759532275,175.306904235787,-175.306904235787
0.515967912177103,-0.515967912177103,171.763513615955,-171.763513615955
0.549945892887409,-0.549945892887409,167.976053189843,-167.976053189843
0.583142420168483,-0.583142420168483,163.949904802866,-163.949904802866
0.615510322942901,-0.615510322942901,159.690789467496,-159.690789467496
0.647003607578950,-0.647003607578950,155.204759233906,-155.204759233906
0.677577523245939,-0.677577523245939,150.498188590232,-150.498188590232
0.707188625503519,-0.707188625503519,145.577765404655,-145.577765404655
0.735794838034693,-0.735794838034693,140.450481422185,-140.450481422185
0.763355512434750,-0.763355512434750,135.123622329642,-135.123622329642
0.789831485971208,-0.789831485971208,129.604757402962,-129.604757402962
0.815185137232654,-0.815185137232654,123.901728751527,-123.901728751527
0.839380439587429,-0.839380439587429,118.022640174812,-118.022640174812
0.862383012376196,-0.862383012376196,111.975845647177,-111.975845647177
0.884160169765623,-0.884160169765623,105.769937447173,-105.769937447173
0.904680967193800,-0.904680967193800,99.4137339482162,-99.4137339482162
0.923916245341351,-0.923916245341351,92.9162670880036,-92.9162670880036
0.941838671565795,-0.941838671565795,86.2867695344478,-86.2867695344478
0.958422778740264,-0.958422778740264,79.5346615663870,-79.5346615663870
0.973645001441378,-0.973645001441378,72.6695376877073,-72.6695376877073
0.987483709434883,-0.987483709434883,65.7011529938918,-65.7011529938918
0.999919238411440,-0.999919238411440,58.6394093103803,-58.6394093103803
1.01093391792891,-1.01093391792891,51.4943411224269,-51.4943411224269
1.02051209652145,-1.02051209652145,44.2761013164513,-44.2761013164513
1.02864016393964,-1.02864016393964,36.9949467531514,-36.9949467531514
1.03530657049022,-1.03530657049022,29.6612236928645,-29.6612236928645
1.04050184344776,-1.04050184344776,22.2853530939020,-22.2853530939020
1.04421860051509,-1.04421860051509,14.8778158047334,-14.8778158047334
1.04645156031325,-1.04645156031325,7.44913767107488,-7.44913767107488
1.04719754988620,-1.04719754988620,0.00987457903450935,-0.00987457903450935
1.04645550920940,-1.04645550920940,-7.42940254443025,7.42940254443025
1.04422649269613,-1.04422649269613,-14.8581227524217,14.8581227524217
1.04051366769920,-1.04051366769920,-22.2657300990472,22.2657300990472
1.03532231001021,-1.03532231001021,-29.6416986390414,29.6416986390414
1.02865979636289,-1.02865979636289,-36.9755473847625,36.9755473847625
1.02053559395099,-1.02053559395099,-44.2568551993066,44.2568551993066
1.01096124697573,-1.01096124697573,-51.4752756045699,51.4752756045699
0.999950360241940,-0.999950360241940,-58.6205514832311,58.6205514832311
0.987518579826058,-0.987518579826058,-65.6825296537475,65.6825296537475
0.973683570843647,-0.973683570843647,-72.6511752976688,72.6511752976688
0.958464992347884,-0.958464992347884,-79.5165862187542,79.5165862187542
0.941884469394741,-0.941884469394741,-86.2690069136423,86.2690069136423
0.923965562314544,-0.923965562314544,-92.8988424340749,92.8988424340749
0.904733733233586,-0.904733733233586,-99.3966720209734,99.3966720209734
0.884216309893345,-0.884216309893345,-105.753262491004,105.753262491004
0.862442446818738,-0.862442446818738,-111.959581356599,111.959581356599
0.839443083890578,-0.839443083890578,-118.006809660798,118.006809660798
0.815250902381091,-0.815250902381091,-123.886354508672,123.886354508672
0.789900278515014,-0.789900278515014,-129.589861277514,129.589861277514
0.763427234622177,-0.763427234622177,-135.109225488462,135.109225488462
0.735869387951078,-0.735869387951078,-140.436604322668,140.436604322668
0.707265897216100,-0.707265897216100,-145.564427765663,145.564427765663
0.677657406954373,-0.677657406954373,-150.485409364071,150.485409364071
0.647085989771349,-0.647085989771349,-155.192556579399,155.192556579399
0.615595086557114,-0.615595086557114,-159.679180724178,159.679180724178
0.583229444758451,-0.583229444758451,-163.938906466345,163.938906466345
0.550035054794301,-0.550035054794301,-167.965680888360,167.965680888360
0.516059084705036,-0.516059084705036,-171.753782088179,171.753782088179
0.481349813128357,-0.481349813128357,-175.297827309870,175.297827309870
0.445956560697062,-0.445956560697062,-178.592780592311,178.592780592311
0.409929619956220,-0.409929619956220,-181.633959925106,181.633959925106
0.373320183899235,-0.373320183899235,-184.417043901554,184.417043901554
0.336180273224464,-0.336180273224464,-186.938077859204,186.938077859204
0.298562662415654,-0.298562662415654,-189.193479499290,189.193479499290
0.260520804751288,-0.260520804751288,-191.180043977043,191.180043977043
0.222108756349412,-0.222108756349412,-192.894948455657,192.894948455657
0.183381099355809,-0.183381099355809,-194.335756117440,194.335756117440
0.144392864384746,-0.144392864384746,-195.500419626438,195.500419626438
0.105199452322442,-0.105199452322442,-196.387284037625,196.387284037625
0.0658565556043840,-0.0658565556043840,-196.995089148520,196.995089148520
0.0264200790783987,-0.0264200790783987,-197.322971289887,197.322971289887
-0.0130539394341523,0.0130539394341523,-197.370464552980,197.370464552980
-0.0525094087660799,0.0525094087660799,-197.137501451575,197.137501451575
-0.0918902641079280,0.0918902641079280,-196.624413017875,196.624413017875
-0.131140546674030,0.131140546674030,-195.831928332118,195.831928332118
-0.170204483217948,0.170204483217948,-194.761173486584,194.761173486584
-0.209026565284254,0.209026565284254,-193.413669985458,193.413669985458
-0.247551628084041,0.247551628084041,-191.791332582832,191.791332582832
