right_stroke_amp,left_stroke_amp,right_stroke_vel,left_stroke_vel,r_u,l_u
0.012757879342983548,-0.012757879677017931,19.067207823860162,-19.067208793924983,8.287609321269237,-8.287609321269237
0.013585276348935,-0.01358527672781789,19.85752814283483,-19.857529219198994,8.439511718265237,-8.439511718265237
0.01444610928383295,-0.014446109712357278,20.659990437550825,-20.659991628945335,8.589328012614807,-8.589328012614807
0.015340870477693962,-0.015340870961067243,21.47426865266428,-21.474269969039167,8.737017318575958,-8.737017318575958
0.01627003841064207,-0.016270038954443216,22.3000303907546,-22.30003184102337,8.882539033532053,-8.882539033532053
0.017234077451398256,-0.017234078061629222,23.136936978148483,-23.136938572464135,9.025852843498607,-9.025852843498607
0.018233437603151013,-0.018233438286296453,23.98464364206621,-23.984645392013547,9.166918728597985,-9.166918728597985
0.019268554253803076,-0.019268555016772104,24.84279961564949,-24.842801531415674,9.305696968501337,-9.305696968501337
0.02033984793385564,-0.020339848784042235,25.711048321261497,-25.711050414483122,9.442148147837178,-9.442148147837178
0.02144772407989958,-0.021447725025203625,26.58902750505464,-26.589029787873383,9.57623316156601,-9.57623316156601
0.02259257280377539,-0.022592573852623865,27.476369373019416,-27.476371858085738,9.707913220320384,-9.707913220320384
0.023774768671694552,-0.023774769833062922,28.372700830059895,-28.372703530537343,9.837149855709766,-9.837149855709766
0.0249946704850273,-0.024994671768460843,29.277643519985926,-29.2776464495501,9.963904925589688,-9.963904925589688
0.02625262107538095,-0.026252622491079142,30.190814168487552,-30.190817342839154,10.08814061929447,-10.08814061929447
0.027548947102784594,-0.02754894866149633,31.11182465768753,-31.111828090012526,10.209819462833064,-10.209819462833064
0.028883958860146886,-0.028883960573189402,32.04028217669501,-32.04028588063373,10.328904324047326,-10.328904324047326
0.03025795009214238,-0.030257951971774964,32.975789567891844,-32.975793566053504,10.445358417732157,-10.445358417732157
0.03167119781674093,-0.03167119987567726,33.917945390365254,-33.917949693655075,10.559145310717001,-10.559145310717001
0.033123962158236,-0.03312396440988757,34.86634419588162,-34.86634882104739,10.670228926908019,-10.670228926908019
0.034616486200517126,-0.03461648865901334,35.82057701474693,-35.82058197901854,10.77857355229046,-10.77857355229046
0.03614899585004458,-0.036148998530253475,36.78023158865895,-36.78023690976335,10.884143839890605,-10.884143839890605
0.0377216996987649,-0.0377217026163128,37.744892369287626,-37.74489806542388,10.986904814696759,-10.986904814696759
0.03933478890012879,-0.0393347920716219,38.71414083273351,-38.71414692741836,11.086821878538696,-11.086821878538696
0.04098843705494755,-0.04098844049779843,39.68755571565012,-39.68756222823659,11.183860814925065,-11.183860814925065
0.042682800103998865,-0.042682803836223866,40.664713177231604,-40.66472012221053,11.277987793838117,-11.277987793838117
0.04441801623656493,-0.04441802027701529,41.64518718158555,-41.6451945789942,11.369169376485289,-11.369169376485289
0.04619420580641324,-0.04619421017492077,42.62854967635928,-42.62855754973168,11.457372520007073,-11.457372520007073
0.04801147125736516,-0.048011475974636016,43.61437082284611,-43.614379193165846,11.54256458214062,-11.54256458214062
0.04986989706467335,-0.04986990215230589,44.60221937539667,-44.60222826407702,11.624713325838593,-11.624713325838593
0.051769549687128144,-0.051769555167628774,45.59166293891502,-45.591672367749176,11.703786923842651,-11.703786923842651
0.05371047752140814,-0.05371048341812846,46.58226802271983,-46.58227801199237,11.77975396321117,-11.77975396321117
0.05569271088060256,-0.05569271721774978,47.57360062066616,-47.573611190911684,11.85258344980059,-11.85258344980059
0.057716261978346894,-0.0577162687810732,48.5652263458639,-48.56523751976215,11.922244812699862,-11.922244812699862
0.059781124923883586,-0.059781132218298026,49.556710692880536,-49.55672249339587,11.988707908617595,-11.988707908617595
0.061887275737403755,-0.061887283550764755,50.54761952448403,-50.547631979201434,12.051943026221265,-12.051943026221265
0.06403467236620153,-0.06403468072675489,51.53751909114668,-51.53753222376339,12.1119208904281,-12.1119208904281
0.06622325472292365,-0.0662232636599103,52.525976561330936,-52.52599039572988,12.168612666647082,-12.168612666647082
0.06845294472811643,-0.06845295427217159,53.51256012462672,-53.51257469427111,12.221989964971561,-12.221989964971561
0.07072364637633102,-0.07072365655870894,54.49683955715009,-54.496854876896435,12.272024844322113,-12.272024844322113
0.07303524581022117,-0.07303525666361357,55.478386413363374,-55.47840251771113,12.318689816539008,-12.318689816539008
0.07538761140465845,-0.07538762296279271,56.456774266494875,-56.456791180299135,12.361957850423916,-12.361957850423916
0.07778059387223715,-0.07778060616987965,57.43157922188888,-57.43159697008662,12.401802375730368,-12.401802375730368
0.08021402638185061,-0.08021403945481022,58.402380230723104,-58.40239883833356,12.438197287102476,-12.438197287102476
0.08268772468347475,-0.08268773856860498,59.36875923897935,-59.36877873107434,12.471116947961514,-12.471116947961514
0.08520148726738436,-0.08520150200208451,60.33030201383064,-60.33032240350861,12.500536194339817,-12.500536194339817
0.08775509550914899,-0.08775511113185161,61.28659780235136,-61.28661911441041,12.526430338661658,-12.526430338661658
0.09034831386602661,-0.09034833041619425,62.23724056506271,-62.237262824223414,12.54877517347056,-12.54877517347056
0.0929808900591774,-0.09298090757729931,63.18182863561899,-63.1818518665213,12.567546975102717,-12.567546975102717
0.09565255529032923,-0.09565257381877415,64.11996554764421,-64.11998979539615,12.582722507305965,-12.582722507305965
0.09836302446814564,-0.09836304405001316,65.05126026759389,-65.0512855497361,12.594279024804012,-12.594279024804012
0.10111199646455478,-0.10111201714427394,65.97532791381934,-65.9753542622587,12.602194276805376,-12.602194276805376
0.10389915436595444,-0.10389917618803839,66.89178963359188,-66.89181705034666,12.606446510456763,-12.606446510456763
0.1067241657728018,-0.10672418878338409,67.80027376433664,-67.80030228829679,12.607014474240321,-12.607014474240321
0.10958668309184136,-0.10958670733838599,68.70041565694918,-68.70044532004545,12.603877421314499,-12.603877421314499
0.11248634386846249,-0.11248636939840016,69.5918586389069,-69.59188944034025,12.597015112798038,-12.597015112798038
0.11542277113533259,-0.11542279797809958,70.47425440488256,-70.47428591278619,12.586407820996751,-12.586407820996751
0.11839506395026898,-0.11839509215630616,71.33502755847367,-71.33506027695778,12.447560725319452,-12.447560725319452
0.12140232380850478,-0.12140235342891062,72.1742365976593,-72.17427054250727,12.307727403583428,-12.307727403583428
0.12444365514876649,-0.1244436862347475,72.99195216628101,-72.99198734008498,12.166918934848177,-12.166918934848177
0.1275181658858445,-0.12751819848899953,73.78825768987251,-73.78829410204891,12.025146475434532,-12.025146475434532
0.13062496793741044,-0.13062500211104336,74.56324923758243,-74.56328692905197,11.88242125804077,-11.88242125804077
0.1337631777627975,-0.133763213559953,75.31703580928946,-75.31707477383115,11.73875459085263,-11.73875459085263
0.1369319168877226,-0.13693195436156347,76.04973899820263,-76.04977923865147,11.59415785664735,-11.59415785664735
0.14013031245417068,-0.14013035165933427,76.76149359475365,-76.76153514649933,11.44864251189182,-11.44864251189182
0.14335749775094794,-0.14335753876446483,77.45244712265423,-77.4524905231338,11.302220085834865,-11.302220085834865
0.1466126127872225,-0.14661265566471546,78.12276087058945,-78.12280560601506,11.154902179593801,-11.154902179593801
0.14989480483189896,-0.14989484962761632,78.77260907223452,-78.77265510962046,11.006700465235246,-11.006700465235246
0.15320322894313473,-0.1532032757125184,79.40217866965888,-79.40222603765008,10.857626684850349,-10.857626684850349
0.1565370485406096,-0.15653709733934293,80.01167033939674,-80.01171904378839,10.707692649624462,-10.707692649624462
0.1598954359558457,-0.15989548683984794,80.60129796566682,-80.60134801212058,10.55691023890133,-10.55691023890133
0.1632775729758404,-0.1632776260012552,81.17128847987239,-81.1713398737743,10.405291399241879,-10.405291399241879
0.16668265140718297,-0.1666827066308045,81.72188235222178,-81.72193510918343,10.2528481434777,-10.2528481434777
0.17010987360509527,-0.17010993108381026,82.25333274989536,-82.25338687213801,10.099592549759254,-10.099592549759254
0.1735584530127277,-0.17355851280203183,82.76590578317872,-82.7659612373176,9.945536760598923,-9.945536760598923
0.17702761469940922,-0.1770276768558835,83.25988048035634,-83.25993729244036,9.790692981908933,-9.790692981908933
0.180516595886505,-0.18051666046677042,83.73554849029904,-83.73560666128643,9.635073482034302,-9.635073482034302
0.18402464645785574,-0.1840247135188352,84.1932137124174,-84.19327324955476,9.478690590780806,-9.478690590780806
0.18755102945012453,-0.18755109904903183,84.63319181445097,-84.63325272471914,9.32155669843806,-9.32155669843806
0.19109502154635422,-0.1910950937391256,85.05581030951218,-85.05587256224983,9.163684254797854,-9.163684254797854
0.19465591354643175,-0.194655988364994,85.46140800186078,-85.461471020842,9.005085768167753,-9.005085768167753
0.19823301078017008,-0.19823308828336944,85.85033360971993,-85.85039804101056,8.845773804380025,-8.845773804380025
0.2018256335570206,-0.20182571380143205,86.22294664441247,-86.22301243350294,8.68576098579609,-8.68576098579609
0.20543311756507263,-0.2054332006071327,86.57961619324875,-86.57968333681538,8.525059990306413,-8.525059990306413
0.20905481422347025,-0.20905490011983474,86.92071980154276,-86.92078830484955,8.363683550326032,-8.363683550326032
0.2126900910250031,-0.21269017983286165,87.24664323678846,-87.24671311264605,8.20164445178577,-8.20164445178577
0.2163383318384481,-0.21633842361668754,87.55777952267988,-87.55785081182127,8.0389555331192,-8.0389555331192
0.21999893716070643,-0.21999903196617168,87.85452773419937,-87.8546003876197,7.875629684245455,-7.875629684245455
0.22367132434644965,-0.22367142223595232,88.13729245783755,-88.13736647473529,7.711679845547932,-7.711679845547932
0.22735492778397315,-0.2273550288162867,88.40648250056408,-88.40655792802492,7.547119006849037,-7.547119006849037
0.23104919902144744,-0.2310493032510109,88.66250969938278,-88.66258643338091,7.381960206380997,-7.381960206380997
0.23475360685360525,-0.2347537143246647,88.90578797178708,-88.90586576769111,7.216216529752835,-7.216216529752835
0.23846763733383686,-0.2384677481033145,89.13673152555852,-89.1368106875953,7.049901108913568,-7.049901108913568
0.2421907937538496,-0.24219090787793698,89.35575408030617,-89.35583459093924,6.883027121111792,-6.883027121111792
0.2459225965547812,-0.2459227140913725,89.56326722235765,-89.5633491224525,6.715607787851614,-6.715607787851614
0.24966258315880774,-0.24966270416418776,89.75967849663742,-89.75976174756612,6.547656373845117,-6.547656373845117
0.25341030776514756,-0.2534104322955885,89.94539055215587,-89.94547515361761,6.379186185961396,-6.379186185961396
0.2571653410466986,-0.2571654691586571,90.12079875722458,-90.12088471364672,6.210210572172246,-6.210210572172246
0.2609272698027306,-0.26092740155538213,90.2862901447695,-90.28637752140065,6.040742920494582,-6.040742920494582
0.26469569653184805,-0.2646958319791234,90.44224149881812,-90.44233016978961,5.870796657929713,-5.870796657929713
0.268470238918423,-0.26847037811281005,90.5890172777981,-90.58910720847959,5.70038524939952,-5.70038524939952
0.2722505292399545,-0.2722506722353908,90.72696771675675,-90.72705894193716,5.529522196679615,-5.529522196679615
0.27603621371713455,-0.27603636056830566,90.85642745232097,-90.8565199899572,5.358221037329586,-5.358221037329586
0.27982695177123906,-0.27982710253179033,90.9777132985083,-90.97780712363193,5.186495343620409,-5.186495343620409
0.2836224152195525,-0.28362256994244583,91.09112275952229,-91.09121785573194,5.014358721459135,-5.014358721459135
0.2874222873645814,-0.28742244610427226,91.196931480694,-91.19702788383363,4.841824809310843,-4.841824809310843
0.29122626203505125,-0.2912264248416665,91.29539209127549,-91.29548969746236,4.668907277118105,-4.668907277118105
0.29503404253610915,-0.2950342094495122,91.3867320253897,-91.3868305882973,4.495619825217883,-4.495619825217883
0.29889360603519216,-0.2988937773121343,92.62952397799168,-92.62962870293082,4.321976183256043,-4.321976183256043
0.3027546474964771,-0.30275482316113095,92.66499507083881,-92.66510037591932,4.147990109099561,-4.147990109099561
0.30661656425538486,-0.30661674433869335,92.68600221378519,-92.68610826149737,3.9736753877464674,-3.9736753877464674
0.3104787316142452,-0.31047891614571116,92.69201661264891,-92.69212336842786,3.799045830233691,-3.799045830233691
0.31434050750417386,-0.3143406965165575,92.68262135828738,-92.68272890031254,3.6241152725427477,-3.6241152725427477
0.3182012363744659,-0.3182014299015432,92.6574928870096,-92.65760123965731,3.4488975745035457,-3.4488975745035457
0.3220602524353566,-0.3220604505106318,92.61638546137564,-92.6164946181271,3.273406618696267,-3.273406618696267
0.32591688230192756,-0.3259170849569642,92.55911679770321,-92.55922671197764,3.0976563093514207,-3.0976563093514207
0.3297704471502392,-0.329770654420078,92.48555635947899,-92.48566711473183,2.9216605712482284,-2.9216605712482284
0.3336202644821441,-0.3336204763993287,92.39561596571806,-92.39572750201575,2.7454333486113485,-2.7454333486113485
0.33746564956374275,-0.3374658661596504,92.28924195836737,-92.28935424772195,2.5689886040060577,-2.5689886040060577
0.3413059165645305,-0.34130613786971553,92.16640801890581,-92.1665210415629,2.392340317232,-2.392340317232
0.3451403795011347,-0.3451406055464167,92.02711047849954,-92.02722424082809,2.2155024842155697,-2.2155024842155697
0.3489683529926419,-0.34896858380800133,91.87136379617267,-91.87147827803128,2.0384891159009992,-2.0384891159009992
0.35278915286878304,-0.35278938848291,91.6991970273875,-91.69931219780906,1.8613142371402547,-1.8613142371402547
0.356602096658838,-0.35660233709812594,91.51065096131912,-91.51076676518191,1.6839918855818508,-1.6839918855818508
0.3604065039825442,-0.3604067492713885,91.30577576894804,-91.30589215830115,1.506536110558655,-1.506536110558655
0.36420169687285453,-0.3642019470341703,91.0846293674474,-91.0847463067638,1.3289609719747197,-1.3289609719747197
0.36798700002780776,-0.3679872550816132,90.84727571887777,-90.8473931386292,1.1512805391913463,-1.1512805391913463
0.37176174102286785,-0.3717620009900995,90.59378388144158,-90.5939018036714,0.9735088899123266,-0.9735088899123266
0.37552525045762647,-0.375525515357786,90.32422643420723,-90.32434482447606,0.7956601090685964,-0.7956601090685964
0.379276862110706,-0.3792771319607932,90.03867967390909,-90.03879847217266,0.6177482877022432,-0.6177482877022432
0.38301591303093174,-0.38301618784619096,89.73722208541865,-89.73734124954575,0.43978752185009823,-0.43978752185009823
0.386741743614508,-0.38674202340900565,89.41993400583087,-89.4200535075527,0.26179191142688707,-0.26179191142688707
0.3904536976841415,-0.39045398247004987,89.08689767120399,-89.08701746506134,0.08377555910807807,-0.08377555910807807
0.3941511225410863,-0.39415141232878914,88.73819656667554,-88.7383166097431,-0.0942474307874658,0.0942474307874658
0.3978333689914015,-0.39783366378882945,88.37391480756436,-88.37403504096699,-0.2722629534149922,0.2722629534149922
0.40149979138754316,-0.4015000912013335,87.99413750739983,-87.99425790009767,-0.45025690452135725,0.45025690452135725
0.405149747644214,-0.40515005247854347,87.59895016010063,-87.59907065303899,-0.6282151815625656,0.6282151815625656
0.4087825992572255,-0.40878290911495396,87.18843871227493,-87.18855927385258,-0.8061236848210898,0.8061236848210898
0.41239771130998765,-0.41239802619203025,86.7626892662912,-86.76280984983131,-0.9839683185229899,0.9839683185229899
0.4159944524761622,-0.4159947723804562,86.3217879881884,-86.32190852222212,-1.1617349919547582,1.1617349919547582
0.41957219502992504,-0.41957251995233313,85.86582129030806,-85.86594172504726,-1.3394096205796977,1.3394096205796977
0.4231303148340539,-0.4231306447748532,85.394875299092,-85.39499574048156,-1.5169781271538825,1.5169781271538825
0.4266681913411687,-0.4266685262943176,84.90903617075459,-84.90915646714598,-1.6944264428414688,1.6944264428414688
0.43018520758059564,-0.43018554753607197,84.40838974624646,-84.40850980210486,-1.8717405083294059,1.8717405083294059
0.43368075015645996,-0.43368109510459507,83.89302182074358,-83.8931416445551,-2.0489062749413494,2.0489062749413494
0.4371542092226369,-0.43715455915085843,83.36301758824676,-83.36313711032093,-2.2259097057507353,2.2259097057507353
0.44060497848268254,-0.44060533337566327,82.8184622410953,-82.81858139531626,-2.4027367766929464,2.4027367766929464
0.4440324551668583,-0.444032815007352,82.25944042021776,-82.2595591605291,-2.57937347767643,2.57937347767643
0.4474360400189583,-0.44743640478766616,81.68603645039997,-81.68615472754053,-2.755805813692761,2.755805813692761
0.4508151372707687,-0.4508155069473027,81.09833404344991,-81.09845183127722,-2.9320198059254214,2.9320198059254214
0.4541691546337808,-0.45416952919421866,80.49641671229016,-80.49653392598209,-3.108001492857376,3.108001492857376
0.4574975032705547,-0.45749788268900377,79.88036728257401,-79.8804838748426,-3.283736931377261,3.283736931377261
0.46079959777116813,-0.4607999820257084,79.25026801472261,-79.25038408091058,-3.4592121978840673,3.4592121978840673
0.46407485614393396,-0.4640752452061657,78.60620094637984,-78.60631633097609,-3.634413389390368,3.634413389390368
0.4673226997772594,-0.4673230936138792,77.94824719980949,-77.94836178512361,-3.809326624623802,3.809326624623802
0.47054255342426116,-0.47054295200097157,77.27648752804211,-77.2766012902165,-3.9839380451269086,3.9839380451269086
0.4737338451691247,-0.47373424844926465,76.59100187672523,-76.59111475903457,-4.158233816355187,4.158233816355187
0.47689600640775714,-0.47689641436103547,75.891869727179,-75.89198188250032,-4.332200128773145,4.332200128773145
0.48002847182776753,-0.48002888441412267,75.17917008024955,-75.17928127409311,-4.505823198948471,4.505823198948471
0.48313067937024573,-0.48313109654717645,74.45298101947662,-74.45309119329073,-4.679089270644111,4.679089270644111
0.4862020701997842,-0.48620249192370957,73.71337990892283,-73.7134890367946,-4.851984615908153,4.851984615908153
0.4892420886842311,-0.4892425149081542,72.96044362672538,-72.96055162667072,-5.02449553616151,5.02449553616151
0.4922501823552444,-0.49225061303057144,72.19424810432089,-72.19435493801451,-5.196608363283293,5.196608363283293
0.49522580189168625,-0.4952262369682036,71.41486887460319,-71.41497450317196,-5.368309460693695,5.368309460693695
0.49816840107716837,-0.49816884050224386,70.62238045157092,-70.62248481696592,-5.539585224434447,5.539585224434447
0.5010774367742289,-0.5010778804931564,69.81685672945338,-69.81695978190074,-5.710422084246682,5.710422084246682
0.5039523688876835,-0.5039528168442187,68.99837072290866,-68.99847242549355,-5.880806504646083,5.880806504646083
0.5067926603394708,-0.5067931124758132,68.16699484289708,-68.16709515826787,-6.050724985995314,6.050724985995314
0.5095977770292702,-0.5095982332847667,67.32280055518676,-67.32289941488668,-6.220164065573633,6.220164065573633
0.5123671878013992,-0.5123676481129658,66.46585853109644,-66.46595587677642,-6.389110318643497,6.389110318643497
0.5151003644124234,-0.5151008287162551,65.59623866457775,-65.59633447894225,-6.557550359514256,6.557550359514256
0.5177967814975591,-0.5177972497272562,64.71401004325996,-64.71410426402696,-6.72547084260268,6.72547084260268
0.5204559165351023,-0.5204563886220197,63.81924090103493,-63.81933347432416,-6.892858463490338,6.892858463490338
0.5230772498086433,-0.5230777256824888,62.911998564985446,-62.91208945125863,-7.059699959977751,7.059699959977751
0.5256602643730459,-0.5256607439614019,61.99234954566268,-61.9924386939158,-7.225982113135094,7.225982113135094
0.5282044460183184,-0.528204929247451,61.06035948654047,-61.06044686517702,-7.391691748349589,7.391691748349589
0.5307092832285489,-0.5307097700230043,60.11609304553396,-60.11617861327965,-7.556815736369344,7.556815736369344
0.5331742671500102,-0.5331747574333364,59.15961411506938,-59.15969784797066,-7.721340994343537,7.721340994343537
0.5355988915481777,-0.5355993852452505,58.19098555602362,-58.19106748593907,-7.88525448685902,7.88525448685902
0.537982652773347,-0.537983149802297,57.21026940406259,-57.21034936911424,-8.048543226973116,8.048543226973116
0.5403250497208318,-0.5403255499981072,56.21752673963708,-56.21760469944523,-8.211194277242566,8.211194277242566
0.5426255837931192,-0.5426260872335612,55.212817734896156,-55.212893650895,-8.373194750748565,8.373194750748565
0.544883758853082,-0.5448842653701719,54.196201439107575,-54.196275278656614,-8.534531812117827,8.534531812117827
0.5470990811933978,-0.5470995906982408,53.167736167579044,-53.16780787365475,-8.695192678539513,8.695192678539513
0.5492710594904038,-0.5492715718922784,52.12747912814298,-52.127548656903556,-8.855164620778028,8.855164620778028
0.5513992047660385,-0.5513997199724734,51.07548661523487,-51.075553924679134,-9.014434964181564,9.014434964181564
0.5534830303433212,-0.5534835482601065,50.01181385478425,-50.011878903195345,-9.172991089686299,9.172991089686299
0.5555220518074913,-0.5555225723382133,48.93651514008025,-48.93657787456504,-9.330820434816253,9.330820434816253
0.5575157869611529,-0.5575163100082146,47.84964368787822,-47.84970408002997,-9.48791049467859,9.48791049467859
0.5594637557842466,-0.5594642812487498,46.75125175424743,-46.751309772844884,-9.644248822954365,9.644248822954365
0.5613654803896627,-0.5613660081709427,45.64139052998826,-45.64144613263145,-9.799823032884733,9.799823032884733
0.5632204849806752,-0.563221014976447,44.520110184299334,-44.52016333210453,-9.95462079825225,9.95462079825225
0.5650282958073394,-0.565028827913489,43.38745983993945,-43.387510489006644,-10.108629854357547,10.108629854357547
0.566788441120171,-0.5667889752308877,42.243487507960474,-42.243535617569854,-10.2618379989911,10.2618379989911
0.5685004511260199,-0.5685009871338517,41.088240140373834,-41.08828567113597,-10.414233093399917,10.414233093399917
0.5701638579455333,-0.5701643957413001,39.921763668320175,-39.9218065787607,-10.565803063249398,10.565803063249398
0.5717781955626985,-0.5717787350360168,38.7441028119659,-38.74414307320362,-10.716535899579938,10.716535899579938
0.5733429997824117,-0.5733435408215741,37.555301273114736,-37.55533885337572,-10.866419659758392,10.866419659758392
0.5748578081826804,-0.5748583506744733,36.35540160645054,-36.35543646958128,-11.015442468424341,11.015442468424341
0.5763221600672013,-0.5763227038970296,35.14444522849998,-35.14447734134855,-11.16359251843095,11.16359251843095
0.5777355964169966,-0.5777361414689507,33.92247239508599,-33.92250172610749,-11.310858071780451,11.310858071780451
0.5790976598446678,-0.5790982060013348,32.68952226410953,-32.68954877721702,-11.457227460554183,11.457227460554183
0.5804078945450962,-0.580408441687681,31.445632810283808,-31.445656472308997,-11.602689087836989,11.602689087836989
0.5816658462453415,-0.5816663942535518,30.190840805884488,-30.19086158089838,-11.747231428636105,11.747231428636105
0.5828710621558448,-0.582871610908087,28.92518185208154,-28.925199708844687,-11.890843030794262,11.890843030794262
0.5840230909191396,-0.5840236402925231,27.648690319076113,-27.648705226464816,-12.03351251589705,12.03351251589705
0.5851214825615854,-0.5851220324318449,26.361399418698614,-26.361411343724768,-12.175228580174412,12.175228580174412
0.5861657884400326,-0.5861663386818037,25.0633410827348,-25.06334999901061,-12.315979995396303,12.315979995396303
0.5871555611925572,-0.5871561116793677,23.754546060587895,-23.75455194153667,-12.455755609762253,12.455755609762253
0.5880903546847269,-0.5880909052888634,22.435043812073964,-22.435046627897695,-12.59454434878495,12.59454434878495
0.5889697239590577,-0.5889702745516048,21.10486258393794,-21.104862305791432,-12.732335216167684,12.732335216167684
0.5897932251809961,-0.5897937756319677,19.764029326521825,-19.764025928708364,-12.869117294675585,12.869117294675585
0.5905605148697162,-0.5905607674941626,18.414952529281514,-18.407804692680294,-13.004879747000576,13.004879747000576
0.5912709325043893,-0.5912712450211616,17.05002323215565,-17.051460647973474,-13.139611816620075,13.139611816620075
0.5919241608557916,-0.5919245210918396,15.677480433655004,-15.678625696272062,-13.273302828649172,13.273302828649172
